DATE,TAVG,TMAX,TMIN
19810615,-9999,96,74
19810616,-9999,81,60
19810617,-9999,85,53
19810618,-9999,86,56
19810619,-9999,72,61
19810620,-9999,85,63
19810621,-9999,83,71
19810622,-9999,87,66
19810623,-9999,89,64
19810624,-9999,94,64
19810625,-9999,90,64
19810626,-9999,88,59
19810627,-9999,87,60
19810628,-9999,92,60
19810629,-9999,93,72
19810630,-9999,88,73
19810701,-9999,90,71
19810702,-9999,88,66
19810703,-9999,84,67
19810704,-9999,87,68
19810705,-9999,81,70
19810706,-9999,84,71
19810707,-9999,91,72
19810708,-9999,93,75
19810709,-9999,95,76
19810710,-9999,92,69
19810711,-9999,92,66
19810712,-9999,95,71
19810713,-9999,96,78
19810714,-9999,96,76
19810715,-9999,87,72
19810716,-9999,85,72
19810717,-9999,88,73
19810718,-9999,90,76
19810719,-9999,92,77
19810720,-9999,91,68
19810721,-9999,83,67
19810722,-9999,82,62
19810723,-9999,80,61
19810724,-9999,85,68
19810725,-9999,86,69
19810726,-9999,93,75
19810727,-9999,92,72
19810728,-9999,81,65
19810729,-9999,73,61
19810730,-9999,81,57
19810731,-9999,85,55
19810801,-9999,88,63
19810802,-9999,88,67
19810803,-9999,85,74
19810804,-9999,93,70
19810805,-9999,92,73
19810806,-9999,87,73
19810807,-9999,86,68
19810808,-9999,82,66
19810809,-9999,86,64
19810810,-9999,86,67
19810811,-9999,80,61
19810812,-9999,83,58
19810813,-9999,86,62
19810814,-9999,87,63
19810815,-9999,86,70
19810816,-9999,81,65
19810817,-9999,79,64
19810818,-9999,82,60
19810819,-9999,82,66
19810820,-9999,83,63
19810821,-9999,84,62
19810822,-9999,85,64
19810823,-9999,87,62
19810824,-9999,89,65
19810825,-9999,89,67
19810826,-9999,88,67
19810827,-9999,81,70
19810828,-9999,84,68
19810829,-9999,85,70
19810830,-9999,87,70
19810831,-9999,88,70
19810901,-9999,85,73
19810902,-9999,79,72
19810903,-9999,81,64
19810904,-9999,80,63
19810905,-9999,80,63
19810906,-9999,82,63
19810907,-9999,83,62
19810908,-9999,76,58
19810909,-9999,78,54
19810910,-9999,84,53
19810911,-9999,83,57
19810912,-9999,86,58
19810913,-9999,87,62
19810914,-9999,78,68
19810915,-9999,73,58
19810916,-9999,69,51
19810917,-9999,66,45
19810918,-9999,67,48
19810919,-9999,73,47
19810920,-9999,80,52
19810921,-9999,81,49
19810922,-9999,67,48
19810923,-9999,70,44
19810924,-9999,77,46
19810925,-9999,86,55
19810926,-9999,88,65
19810927,-9999,80,54
19810928,-9999,74,48
19810929,-9999,74,45
19810930,-9999,89,53
19811001,-9999,75,54
19811002,-9999,60,38
19811003,-9999,65,35
19811004,-9999,79,42
19811005,-9999,90,64
19811006,-9999,76,49
19811007,-9999,64,43
19811008,-9999,65,39
19811009,-9999,74,44
19811010,-9999,72,55
19811011,-9999,76,54
19811012,-9999,70,56
19811013,-9999,77,52
19811014,-9999,67,60
19811015,-9999,69,60
19811016,-9999,67,62
19811017,-9999,74,62
19811018,-9999,67,46
19811019,-9999,58,38
19811020,-9999,70,39
19811021,-9999,73,46
19811022,-9999,59,46
19811023,-9999,47,27
19811024,-9999,47,23
19811025,-9999,60,31
19811026,-9999,55,48
19811027,-9999,58,39
19811028,-9999,67,35
19811029,-9999,72,44
19811030,-9999,77,49
19811031,-9999,74,48
19811101,-9999,70,60
19811102,-9999,76,58
19811103,-9999,78,53
19811104,-9999,72,52
19811105,-9999,60,48
19811106,-9999,59,39
19811107,-9999,62,33
19811108,-9999,71,39
19811109,-9999,57,38
19811110,-9999,50,31
19811111,-9999,57,33
19811112,-9999,59,34
19811113,-9999,58,36
19811114,-9999,65,29
19811115,-9999,61,34
19811116,-9999,53,43
19811117,-9999,60,39
19811118,-9999,63,34
19811119,-9999,73,43
19811120,-9999,44,32
19811121,-9999,33,25
19811122,-9999,46,24
19811123,-9999,49,30
19811124,-9999,48,40
19811125,-9999,53,41
19811126,-9999,70,48
19811127,-9999,48,37
19811128,-9999,44,34
19811129,-9999,48,34
19811130,-9999,56,35
19811201,-9999,56,44
19811202,-9999,48,40
19811203,-9999,50,36
19811204,-9999,46,33
19811205,-9999,45,27
19811206,-9999,51,28
19811207,-9999,64,39
19811208,-9999,50,28
19811209,-9999,39,28
19811210,-9999,37,24
19811211,-9999,39,25
19811212,-9999,40,21
19811213,-9999,42,23
19811214,-9999,42,32
19811215,-9999,39,26
19811216,-9999,39,23
19811217,-9999,41,16
19811218,-9999,20,9
19811219,-9999,22,8
19811220,-9999,32,7
19811221,-9999,36,32
19811222,-9999,43,35
19811223,-9999,37,25
19811224,-9999,39,24
19811225,-9999,43,22
19811226,-9999,50,35
19811227,-9999,47,30
19811228,-9999,45,31
19811229,-9999,33,21
19811230,-9999,43,19
19811231,-9999,50,36
19820101,-9999,37,26
19820102,-9999,47,27
19820103,-9999,58,44
19820104,-9999,58,29
19820105,-9999,51,24
19820106,-9999,60,35
19820107,-9999,35,14
19820108,-9999,32,10
19820109,-9999,31,6
19820110,-9999,7,-10
19820111,-9999,18,-1
19820112,-9999,24,12
19820113,-9999,21,6
19820114,-9999,18,4
19820115,-9999,35,15
19820116,-9999,35,-17
19820117,-9999,6,-18
19820118,-9999,35,5
19820119,-9999,37,33
19820120,-9999,41,33
19820121,-9999,39,34
19820122,-9999,57,34
19820123,-9999,55,24
19820124,-9999,27,18
19820125,-9999,37,12
19820126,-9999,24,8
19820127,-9999,48,21
19820128,-9999,46,25
19820129,-9999,48,25
19820130,-9999,54,36
19820131,-9999,37,22
19820201,-9999,28,22
19820202,-9999,41,24
19820203,-9999,34,25
19820204,-9999,27,19
19820205,-9999,30,19
19820206,-9999,19,-4
19820207,-9999,31,-4
19820208,-9999,35,10
19820209,-9999,31,4
19820210,-9999,17,-3
19820211,-9999,32,12
19820212,-9999,30,19
19820213,-9999,29,14
19820214,-9999,47,19
19820215,-9999,46,38
19820216,-9999,50,40
19820217,-9999,45,37
19820218,-9999,40,36
19820219,-9999,46,35
19820220,-9999,61,38
19820221,-9999,48,32
19820222,-9999,52,27
19820223,-9999,76,35
19820224,-9999,64,35
19820225,-9999,37,29
19820226,-9999,40,26
19820227,-9999,55,35
19820228,-9999,57,30
19820301,-9999,62,29
19820302,-9999,67,45
19820303,-9999,49,34
19820304,-9999,58,31
19820305,-9999,36,29
19820306,-9999,34,30
19820307,-9999,34,25
19820308,-9999,46,21
19820309,-9999,42,25
19820310,-9999,62,39
19820311,-9999,66,45
19820312,-9999,73,43
19820313,-9999,68,40
19820314,-9999,56,39
19820315,-9999,57,43
19820316,-9999,81,52
19820317,-9999,63,44
19820318,-9999,81,43
19820319,-9999,81,59
19820320,-9999,81,54
19820321,-9999,55,39
19820322,-9999,51,34
19820323,-9999,57,31
19820324,-9999,68,38
19820325,-9999,51,34
19820326,-9999,43,27
19820327,-9999,42,25
19820328,-9999,50,26
19820329,-9999,62,29
19820330,-9999,70,54
19820331,-9999,68,43
19820401,-9999,72,37
19820402,-9999,72,50
19820403,-9999,66,45
19820404,-9999,54,38
19820405,-9999,55,31
19820406,-9999,39,27
19820407,-9999,40,26
19820408,-9999,40,32
19820409,-9999,41,35
19820410,-9999,57,27
19820411,-9999,63,33
19820412,-9999,76,42
19820413,-9999,75,49
19820414,-9999,67,41
19820415,-9999,84,42
19820416,-9999,74,61
19820417,-9999,62,44
19820418,-9999,65,38
19820419,-9999,71,46
19820420,-9999,65,44
19820421,-9999,55,37
19820422,-9999,63,35
19820423,-9999,65,35
19820424,-9999,74,37
19820425,-9999,65,53
19820426,-9999,67,55
19820427,-9999,64,48
19820428,-9999,68,41
19820429,-9999,62,49
19820430,-9999,73,53
19820501,-9999,78,53
19820502,-9999,79,47
19820503,-9999,80,44
19820504,-9999,82,51
19820505,-9999,89,55
19820506,-9999,87,60
19820507,-9999,67,50
19820508,-9999,75,45
19820509,-9999,81,49
19820510,-9999,83,53
19820511,-9999,87,53
19820512,-9999,87,55
19820513,-9999,91,56
19820514,-9999,90,57
19820515,-9999,84,61
19820516,-9999,88,58
19820517,-9999,91,60
19820518,-9999,85,65
19820519,-9999,85,64
19820520,-9999,86,64
19820521,-9999,88,64
19820522,-9999,83,65
19820523,-9999,75,58
19820524,-9999,79,55
19820525,-9999,83,59
19820526,-9999,85,68
19820527,-9999,82,63
19820528,-9999,82,59
19820529,-9999,86,69
19820530,-9999,88,66
19820531,-9999,82,66
19820601,-9999,73,56
19820602,-9999,77,53
19820603,-9999,80,63
19820604,-9999,75,63
19820605,-9999,79,60
19820606,-9999,83,55
19820607,-9999,86,62
19820608,-9999,82,63
19820609,-9999,87,67
19820610,-9999,77,61
19820611,-9999,80,56
19820612,-9999,70,61
19820613,-9999,81,58
19820614,-9999,83,54
19820615,-9999,93,65
19820616,-9999,72,57
19820617,-9999,77,53
19820618,-9999,83,58
19820619,-9999,74,57
19820620,-9999,82,54
19820621,-9999,83,63
19820622,-9999,82,58
19820623,-9999,80,58
19820624,-9999,82,55
19820625,-9999,88,57
19820626,-9999,86,69
19820627,-9999,89,68
19820628,-9999,83,70
19820629,-9999,88,69
19820630,-9999,80,63
19820701,-9999,83,59
19820702,-9999,92,67
19820703,-9999,83,70
19820704,-9999,94,72
19820705,-9999,92,72
19820706,-9999,94,73
19820707,-9999,93,78
19820708,-9999,89,72
19820709,-9999,88,72
19820710,-9999,89,72
19820711,-9999,85,67
19820712,-9999,86,63
19820713,-9999,86,64
19820714,-9999,88,64
19820715,-9999,91,65
19820716,-9999,92,71
19820717,-9999,94,75
19820718,-9999,92,76
19820719,-9999,91,72
19820720,-9999,91,73
19820721,-9999,93,72
19820722,-9999,85,72
19820723,-9999,84,71
19820724,-9999,88,69
19820725,-9999,92,70
19820726,-9999,91,71
19820727,-9999,90,74
19820728,-9999,86,70
19820729,-9999,88,68
19820730,-9999,87,70
19820731,-9999,84,66
19820801,-9999,86,63
19820802,-9999,92,62
19820803,-9999,93,67
19820804,-9999,97,70
19820805,-9999,96,75
19820806,-9999,89,74
19820807,-9999,89,72
19820808,-9999,87,74
19820809,-9999,83,62
19820810,-9999,83,60
19820811,-9999,71,58
19820812,-9999,80,54
19820813,-9999,77,58
19820814,-9999,87,55
19820815,-9999,78,64
19820816,-9999,83,70
19820817,-9999,87,70
19820818,-9999,86,61
19820819,-9999,87,55
19820820,-9999,90,59
19820821,-9999,84,58
19820822,-9999,86,53
19820823,-9999,80,70
19820824,-9999,85,69
19820825,-9999,79,59
19820826,-9999,82,54
19820827,-9999,78,67
19820828,-9999,79,62
19820829,-9999,83,56
19820830,-9999,83,64
19820831,-9999,85,71
19820901,-9999,80,72
19820902,-9999,81,61
19820903,-9999,77,56
19820904,-9999,79,52
19820905,-9999,81,51
19820906,-9999,84,55
19820907,-9999,82,65
19820908,-9999,80,65
19820909,-9999,84,61
19820910,-9999,85,60
19820911,-9999,82,65
19820912,-9999,86,71
19820913,-9999,87,72
19820914,-9999,87,69
19820915,-9999,87,67
19820916,-9999,76,58
19820917,-9999,82,54
19820918,-9999,75,53
19820919,-9999,74,51
19820920,-9999,70,51
19820921,-9999,65,46
19820922,-9999,68,43
19820923,-9999,73,42
19820924,-9999,75,56
19820925,-9999,68,52
19820926,-9999,66,52
19820927,-9999,68,49
19820928,-9999,78,46
19820929,-9999,83,51
19820930,-9999,84,54
19821001,-9999,84,54
19821002,-9999,82,54
19821003,-9999,81,57
19821004,-9999,83,63
19821005,-9999,86,58
19821006,-9999,88,63
19821007,-9999,75,61
19821008,-9999,77,61
19821009,-9999,78,71
19821010,-9999,78,54
19821011,-9999,63,46
19821012,-9999,59,44
19821013,-9999,72,46
19821014,-9999,61,44
19821015,-9999,76,48
19821016,-9999,63,41
19821017,-9999,65,36
19821018,-9999,75,45
19821019,-9999,76,53
19821020,-9999,69,38
19821021,-9999,53,33
19821022,-9999,56,32
19821023,-9999,59,30
19821024,-9999,61,33
19821025,-9999,64,33
19821026,-9999,66,31
19821027,-9999,71,31
19821028,-9999,74,41
19821029,-9999,69,46
19821030,-9999,73,46
19821031,-9999,77,61
19821101,-9999,81,63
19821102,-9999,72,57
19821103,-9999,57,38
19821104,-9999,42,31
19821105,-9999,45,27
19821106,-9999,54,25
19821107,-9999,67,35
19821108,-9999,71,41
19821109,-9999,73,40
19821110,-9999,75,40
19821111,-9999,70,63
19821112,-9999,68,31
19821113,-9999,35,26
19821114,-9999,46,28
19821115,-9999,42,24
19821116,-9999,51,24
19821117,-9999,60,36
19821118,-9999,59,50
19821119,-9999,63,57
19821120,-9999,65,60
19821121,-9999,65,53
19821122,-9999,59,53
19821123,-9999,61,36
19821124,-9999,36,25
19821125,-9999,41,24
19821126,-9999,45,37
19821127,-9999,45,37
19821128,-9999,61,42
19821129,-9999,59,45
19821130,-9999,69,45
19821201,-9999,68,56
19821202,-9999,77,66
19821203,-9999,76,62
19821204,-9999,68,61
19821205,-9999,66,51
19821206,-9999,51,34
19821207,-9999,53,32
19821208,-9999,54,32
19821209,-9999,38,29
19821210,-9999,41,31
19821211,-9999,41,27
19821212,-9999,31,22
19821213,-9999,40,20
19821214,-9999,51,36
19821215,-9999,52,36
19821216,-9999,37,34
19821217,-9999,40,29
19821218,-9999,46,34
19821219,-9999,48,32
19821220,-9999,50,33
19821221,-9999,44,28
19821222,-9999,58,34
19821223,-9999,61,55
19821224,-9999,67,57
19821225,-9999,68,51
19821226,-9999,51,42
19821227,-9999,67,50
19821228,-9999,64,36
19821229,-9999,36,26
19821230,-9999,34,23
19821231,-9999,40,24
19830101,-9999,46,24
19830102,-9999,37,29
19830103,-9999,37,24
19830104,-9999,44,21
19830105,-9999,45,28
19830106,-9999,56,28
19830107,-9999,47,35
19830108,-9999,42,31
19830109,-9999,52,30
19830110,-9999,53,42
19830111,-9999,42,28
19830112,-9999,34,25
19830113,-9999,47,26
19830114,-9999,51,32
19830115,-9999,38,25
19830116,-9999,38,19
19830117,-9999,32,21
19830118,-9999,30,18
19830119,-9999,33,18
19830120,-9999,36,25
19830121,-9999,37,31
19830122,-9999,41,35
19830123,-9999,38,34
19830124,-9999,40,36
19830125,-9999,39,33
19830126,-9999,37,33
19830127,-9999,35,33
19830128,-9999,45,31
19830129,-9999,50,34
19830130,-9999,45,31
19830131,-9999,44,29
19830201,-9999,49,35
19830202,-9999,53,36
19830203,-9999,36,25
19830204,-9999,30,20
19830205,-9999,34,25
19830206,-9999,37,30
19830207,-9999,32,23
19830208,-9999,43,22
19830209,-9999,45,36
19830210,-9999,43,34
19830211,-9999,44,31
19830212,-9999,45,29
19830213,-9999,42,26
19830214,-9999,48,26
19830215,-9999,55,27
19830216,-9999,56,27
19830217,-9999,43,28
19830218,-9999,52,31
19830219,-9999,63,30
19830220,-9999,70,34
19830221,-9999,69,41
19830222,-9999,66,41
19830223,-9999,53,37
19830224,-9999,51,38
19830225,-9999,39,30
19830226,-9999,45,25
19830227,-9999,54,26
19830228,-9999,59,32
19830301,-9999,65,32
19830302,-9999,72,36
19830303,-9999,78,38
19830304,-9999,82,52
19830305,-9999,74,58
19830306,-9999,72,58
19830307,-9999,69,52
19830308,-9999,52,37
19830309,-9999,37,29
19830310,-9999,35,29
19830311,-9999,38,33
19830312,-9999,42,29
19830313,-9999,60,27
19830314,-9999,60,39
19830315,-9999,66,33
19830316,-9999,73,43
19830317,-9999,67,45
19830318,-9999,53,46
19830319,-9999,47,42
19830320,-9999,47,34
19830321,-9999,38,32
19830322,-9999,41,30
19830323,-9999,43,28
19830324,-9999,44,29
19830325,-9999,51,26
19830326,-9999,58,39
19830327,-9999,57,40
19830328,-9999,44,38
19830329,-9999,50,37
19830330,-9999,45,39
19830331,-9999,52,42
19830401,-9999,58,41
19830402,-9999,59,42
19830403,-9999,45,40
19830404,-9999,60,38
19830405,-9999,57,51
19830406,-9999,62,54
19830407,-9999,54,46
19830408,-9999,51,44
19830409,-9999,53,46
19830410,-9999,49,41
19830411,-9999,61,43
19830412,-9999,75,39
19830413,-9999,68,57
19830414,-9999,61,43
19830415,-9999,52,35
19830416,-9999,60,30
19830417,-9999,46,33
19830418,-9999,45,31
19830419,-9999,47,27
19830420,-9999,55,28
19830421,-9999,62,32
19830422,-9999,57,50
19830423,-9999,59,52
19830424,-9999,62,41
19830425,-9999,69,33
19830426,-9999,76,40
19830427,-9999,79,54
19830428,-9999,77,61
19830429,-9999,64,61
19830430,-9999,72,62
19830501,-9999,77,63
19830502,-9999,77,60
19830503,-9999,62,50
19830504,-9999,72,46
19830505,-9999,71,43
19830506,-9999,82,51
19830507,-9999,73,56
19830508,-9999,62,46
19830509,-9999,67,40
19830510,-9999,75,42
19830511,-9999,83,51
19830512,-9999,71,64
19830513,-9999,83,62
19830514,-9999,78,63
19830515,-9999,66,54
19830516,-9999,66,47
19830517,-9999,73,43
19830518,-9999,66,56
19830519,-9999,77,59
19830520,-9999,72,55
19830521,-9999,74,61
19830522,-9999,76,60
19830523,-9999,73,52
19830524,-9999,75,48
19830525,-9999,77,51
19830526,-9999,69,46
19830527,-9999,72,44
19830528,-9999,75,59
19830529,-9999,77,54
19830530,-9999,69,47
19830531,-9999,73,51
19830601,-9999,74,48
19830602,-9999,73,56
19830603,-9999,81,62
19830604,-9999,81,58
19830605,-9999,84,54
19830606,-9999,74,55
19830607,-9999,78,51
19830608,-9999,83,53
19830609,-9999,85,55
19830610,-9999,87,57
19830611,-9999,88,61
19830612,-9999,89,60
19830613,-9999,90,60
19830614,-9999,90,59
19830615,-9999,86,64
19830616,-9999,89,60
19830617,-9999,89,64
19830618,-9999,83,68
19830619,-9999,86,65
19830620,-9999,89,68
19830621,-9999,90,68
19830622,-9999,89,63
19830623,-9999,92,67
19830624,-9999,96,69
19830625,-9999,98,69
19830626,-9999,97,70
19830627,-9999,90,75
19830628,-9999,89,71
19830629,-9999,92,73
19830630,-9999,91,73
19830701,-9999,96,76
19830702,-9999,95,75
19830703,-9999,85,72
19830704,-9999,90,74
19830705,-9999,86,65
19830706,-9999,79,55
19830707,-9999,83,52
19830708,-9999,87,53
19830709,-9999,91,59
19830710,-9999,93,61
19830711,-9999,93,66
19830712,-9999,96,67
19830713,-9999,96,70
19830714,-9999,96,70
19830715,-9999,95,73
19830716,-9999,95,70
19830717,-9999,96,73
19830718,-9999,97,73
19830719,-9999,99,75
19830720,-9999,101,77
19830721,-9999,102,77
19830722,-9999,102,76
19830723,-9999,102,78
19830724,-9999,91,74
19830725,-9999,86,71
19830726,-9999,89,67
19830727,-9999,91,67
19830728,-9999,96,68
19830729,-9999,95,75
19830730,-9999,96,71
19830731,-9999,96,72
19830801,-9999,94,67
19830802,-9999,92,63
19830803,-9999,96,63
19830804,-9999,99,69
19830805,-9999,99,72
19830806,-9999,97,73
19830807,-9999,95,71
19830808,-9999,97,69
19830809,-9999,99,68
19830810,-9999,96,69
19830811,-9999,92,65
19830812,-9999,81,60
19830813,-9999,88,57
19830814,-9999,90,57
19830815,-9999,92,63
19830816,-9999,95,65
19830817,-9999,92,73
19830818,-9999,98,76
19830819,-9999,100,74
19830820,-9999,102,73
19830821,-9999,101,73
19830822,-9999,101,73
19830823,-9999,91,72
19830824,-9999,95,71
19830825,-9999,96,73
19830826,-9999,99,72
19830827,-9999,99,73
19830828,-9999,91,72
19830829,-9999,93,69
19830830,-9999,95,66
19830831,-9999,91,68
19830901,-9999,89,66
19830902,-9999,90,63
19830903,-9999,92,60
19830904,-9999,90,68
19830905,-9999,94,74
19830906,-9999,93,75
19830907,-9999,90,60
19830908,-9999,92,56
19830909,-9999,98,61
19830910,-9999,97,67
19830911,-9999,95,70
19830912,-9999,81,71
19830913,-9999,80,63
19830914,-9999,76,53
19830915,-9999,81,49
19830916,-9999,87,57
19830917,-9999,91,52
19830918,-9999,94,69
19830919,-9999,94,65
19830920,-9999,86,50
19830921,-9999,62,38
19830922,-9999,67,36
19830923,-9999,63,37
19830924,-9999,73,34
19830925,-9999,73,44
19830926,-9999,74,58
19830927,-9999,83,56
19830928,-9999,83,51
19830929,-9999,87,50
19830930,-9999,82,45
19831001,-9999,85,46
19831002,-9999,88,49
19831003,-9999,88,60
19831004,-9999,74,62
19831005,-9999,74,53
19831006,-9999,74,47
19831007,-9999,76,43
19831008,-9999,82,45
19831009,-9999,68,53
19831010,-9999,76,49
19831011,-9999,72,53
19831012,-9999,69,47
19831013,-9999,59,42
19831014,-9999,69,36
19831015,-9999,73,41
19831016,-9999,76,42
19831017,-9999,69,57
19831018,-9999,57,54
19831019,-9999,60,54
19831020,-9999,69,57
19831021,-9999,68,57
19831022,-9999,67,58
19831023,-9999,58,53
19831024,-9999,57,53
19831025,-9999,59,39
19831026,-9999,65,35
19831027,-9999,66,35
19831028,-9999,77,45
19831029,-9999,65,46
19831030,-9999,64,41
19831031,-9999,71,46
19831101,-9999,72,48
19831102,-9999,64,54
19831103,-9999,63,54
19831104,-9999,54,32
19831105,-9999,56,30
19831106,-9999,57,29
19831107,-9999,62,39
19831108,-9999,68,36
19831109,-9999,72,40
19831110,-9999,61,42
19831111,-9999,43,32
19831112,-9999,42,29
19831113,-9999,46,34
19831114,-9999,54,32
19831115,-9999,51,41
19831116,-9999,43,34
19831117,-9999,52,28
19831118,-9999,59,45
19831119,-9999,73,57
19831120,-9999,60,45
19831121,-9999,66,40
19831122,-9999,72,41
19831123,-9999,68,39
19831124,-9999,43,31
19831125,-9999,56,32
19831126,-9999,59,36
19831127,-9999,61,41
19831128,-9999,55,36
19831129,-9999,44,34
19831130,-9999,45,29
19831201,-9999,36,24
19831202,-9999,40,28
19831203,-9999,44,35
19831204,-9999,43,36
19831205,-9999,59,42
19831206,-9999,51,28
19831207,-9999,43,24
19831208,-9999,42,31
19831209,-9999,47,35
19831210,-9999,48,34
19831211,-9999,54,43
19831212,-9999,44,38
19831213,-9999,41,37
19831214,-9999,41,28
19831215,-9999,33,25
19831216,-9999,28,19
19831217,-9999,29,16
19831218,-9999,24,7
19831219,-9999,15,2
19831220,-9999,29,15
19831221,-9999,41,27
19831222,-9999,27,8
19831223,-9999,10,0
19831224,-9999,0,-6
19831225,-9999,10,-7
19831226,-9999,20,5
19831227,-9999,29,20
19831228,-9999,33,12
19831229,-9999,12,-1
19831230,-9999,15,-5
19831231,-9999,29,5
19840101,-9999,37,15
19840102,-9999,41,27
19840103,-9999,41,21
19840104,-9999,44,34
19840105,-9999,47,29
19840106,-9999,44,28
19840107,-9999,45,26
19840108,-9999,46,26
19840109,-9999,57,32
19840110,-9999,34,21
19840111,-9999,25,13
19840112,-9999,34,13
19840113,-9999,36,29
19840114,-9999,29,23
19840115,-9999,28,19
19840116,-9999,29,15
19840117,-9999,30,19
19840118,-9999,19,0
19840119,-9999,15,-11
19840120,-9999,10,-11
19840121,-9999,10,-15
19840122,-9999,31,0
19840123,-9999,37,25
19840124,-9999,42,33
19840125,-9999,40,31
19840126,-9999,40,27
19840127,-9999,34,23
19840128,-9999,38,20
19840129,-9999,41,33
19840130,-9999,45,26
19840131,-9999,36,23
19840201,-9999,51,25
19840202,-9999,58,32
19840203,-9999,45,37
19840204,-9999,41,30
19840205,-9999,33,13
19840206,-9999,13,2
19840207,-9999,25,-1
19840208,-9999,38,9
19840209,-9999,50,19
19840210,-9999,56,36
19840211,-9999,60,40
19840212,-9999,69,50
19840213,-9999,59,38
19840214,-9999,63,32
19840215,-9999,64,33
19840216,-9999,61,38
19840217,-9999,54,35
19840218,-9999,59,34
19840219,-9999,55,41
19840220,-9999,44,29
